-0.0088
-0.0059
-0.0088
-0.0117
-0.0117
-0.0176
-0.0586
-0.0820
-0.0908
-0.1025
-0.1143
-0.1201
-0.0996
-0.0732
-0.0527
-0.0264
-0.0059
0.0059
0.0322
0.0029
-0.0527
0.1289
0.5391
0.5127
0.0352
-0.0557
-0.0850
-0.0879
-0.0820
-0.0732
-0.0381
-0.0146
0.0117
0.0352
0.0352
0.0322
0.0000
-0.0352
-0.0527
-0.0674
-0.0586
-0.0381
-0.0029
0.0176
0.0176
0.0176
0.0029
-0.0234
-0.0498
-0.0850
-0.0967
-0.1084
-0.1143
-0.1113
-0.1084
-0.0938
-0.0850
-0.0762
-0.0615
-0.0586
-0.0586
-0.0645
-0.0762
-0.0820
-0.0850
-0.0674
-0.0557
-0.0469
-0.0410
-0.0410
-0.0410
-0.0381
-0.0234
-0.0146
-0.0059
0.0117
0.0205
0.0176
0.0205
0.0146
0.0234
0.0234
0.0293
0.0322
0.0381
0.0527
0.0527
0.0469
0.0322
0.0146
0.0088
0.0059
0.0117
0.0117
0.0059
0.0000
-0.0117
-0.0176
-0.0146
-0.0205
-0.0176
-0.0205
-0.0117
-0.0029
-0.0059
-0.0029
-0.0703
-0.0908
0.2520
0.2080
-0.0615
-0.0908
-0.0791
-0.0938
-0.0850
-0.0850
-0.0791
-0.0645
-0.0586
-0.0381
-0.0439
-0.0469
-0.0469
-0.0557
-0.0498
-0.0410
-0.0293
-0.0059
0.0088
0.0322
0.0410
0.0498
0.0469
0.0176
-0.0176
-0.0586
-0.0762
-0.0762
-0.0762
-0.0586
-0.0439
-0.0322
-0.0146
-0.0088
0.0088
0.0176
0.0117
0.0059
0.0000
0.0029
0.0000
0.0029
0.0059
-0.0059
0.0029
0.0176
0.0293
0.0352
0.0322
0.0469
0.0322
0.0205
0.0146
-0.0146
-0.0439
-0.0527
-0.0498
-0.0146
-0.0146
0.0059
0.0000
-0.0176
-0.0088
-0.0205
-0.0117
-0.0059
0.0176
0.0410
0.0293
0.0557
0.0029
0.0088
0.0088
0.0000
0.0205
0.0059
-0.0176
-0.0352
-0.0615
-0.0469
-0.0264
-0.0264
-0.0059
-0.0205
-0.0088
-0.0293
-0.0586
0.1523
0.6182
0.7383
0.2959
0.1582
0.1025
0.0146
-0.0557
-0.1377
-0.1670
-0.2051
-0.2139
-0.1963
-0.1787
-0.1523
-0.0938
-0.0908
-0.0732
-0.0498
-0.0732
-0.0703
-0.0732
-0.0586
-0.0527
-0.0293
0.0029
-0.0088
-0.0205
-0.0527
-0.1172
-0.1172
-0.1260
-0.1025
-0.0850
-0.0879
-0.0674
-0.0674
-0.0615
-0.0498
-0.0586
-0.0527
-0.0527
-0.0557
-0.0293
-0.0293
-0.0176
-0.0176
-0.0117
-0.0146
-0.0322
-0.0381
-0.0352
-0.0439
-0.0264
-0.0264
0.0000
-0.0059
-0.0117
0.0059
0.0029
0.0264
0.0322
0.0293
0.0293
0.0059
0.0146
0.0059
0.0264
0.0293
0.0352
0.0527
0.0498
0.0352
0.0469
0.0234
0.0410
0.0381
0.0322
0.0352
0.0176
0.0146
0.0088
0.0176
0.0264
0.0264
0.0352
0.0381
0.0410
0.0439
-0.0410
-0.0029
0.3809
0.5771
0.2080
-0.0469
-0.0615
-0.0586
-0.0557
-0.0527
-0.0527
-0.0352
-0.0352
-0.0381
-0.0234
-0.0234
-0.0117
-0.0264
-0.0234
-0.0117
-0.0088
0.0205
0.0205
0.0322
0.0645
0.0762
0.0703
0.0439
0.0059
-0.0352
-0.0498
-0.0586
-0.0586
-0.0469
-0.0498
-0.0439
-0.0527
-0.0557
-0.0293
-0.0322
-0.0352
-0.0557
-0.0557
-0.0469
-0.0381
-0.0264
-0.0234
-0.0176
-0.0059
-0.0088
-0.0059
-0.0088
-0.0117
-0.0117
-0.0234
-0.0264
-0.0293
-0.0234
-0.0088
-0.0059
-0.0029
-0.0117
-0.0146
-0.0205
-0.0234
-0.0088
-0.0029
0.0000
0.0029
-0.0088
-0.0117
-0.0146
-0.0146
0.0000
-0.0117
-0.0029
-0.0088
-0.0059
0.0029
-0.0059
-0.0205
-0.0469
-0.0762
-0.0938
-0.1113
-0.1055
-0.0996
-0.0879
-0.0762
-0.0732
-0.0527
-0.0439
-0.0879
-0.1377
0.1113
0.4951
0.3516
-0.0498
-0.0791
-0.0820
-0.0586
-0.0557
-0.0469
-0.0352
-0.0381
-0.0146
-0.0059
0.0088
0.0234
0.0205
0.0352
0.0293
0.0322
0.0439
0.0352
0.0527
0.0498
0.0498
0.0615
0.0586
0.0469
0.0146
-0.0674
-0.0703
-0.0850
-0.0908
-0.0732
-0.0762
-0.0615
-0.0586
-0.0527
-0.0469
-0.0469
-0.0410
-0.0381
-0.0264
-0.0117
-0.0117
0.0000
0.0029
0.0117
0.0264
0.0293
0.0410
0.0322
0.0264
0.0234
0.0176
0.0234
0.0234
0.0205
0.0234
0.0205
0.0322
0.0264
0.0293
0.0410
0.0352
0.0352
0.0322
0.0264
0.0322
0.0234
0.0293
0.0234
0.0176
0.0176
0.0059
0.0117
0.0117
0.0117
0.0176
0.0088
0.0117
0.0088
-0.0059
-0.0029
-0.0146
-0.0117
-0.0117
-0.0146
-0.0088
-0.0205
-0.0205
-0.0498
-0.1318
0.0557
0.4688
0.4688
-0.0264
-0.1172
-0.1143
-0.1230
-0.1143
-0.0996
-0.0850
-0.0674
-0.0615
-0.0498
-0.0469
-0.0322
-0.0234
-0.0176
-0.0117
-0.0117
-0.0059
0.0146
0.0117
0.0234
0.0293
0.0381
0.0527
0.0381
0.0205
-0.0176
-0.0410
-0.0469
-0.0586
-0.0674
-0.0732
-0.0674
-0.0674
-0.0557
-0.0469
-0.0381
-0.0264
-0.0352
-0.0264
-0.0322
-0.0264
-0.0117
-0.0117
0.0000
0.0029
0.0000
0.0088
0.0000
0.0029
0.0000
0.0000
0.0059
0.0029
0.0088
0.0029
0.0000
0.0029
0.0000
0.0088
0.0088
0.0029
0.0088
0.0000
0.0029
-0.0029
-0.0117
-0.0029
-0.0059
-0.0029
-0.0029
-0.0059
0.0000
-0.0059
-0.0029
-0.0059
-0.0029
0.0059
0.0000
0.0059
-0.0029
-0.0088
-0.0059
-0.0088
-0.0088
-0.0117
-0.0146
-0.0117
-0.0234
-0.0146
-0.0264
-0.1143
-0.0557
0.3691
0.5771
0.1611
-0.0615
-0.0820
-0.0967
-0.0967
-0.0908
-0.0791
-0.0645
-0.0674
-0.0527
-0.0498
-0.0439
-0.0293
-0.0381
-0.0264
-0.0205
-0.0117
0.0059
0.0176
0.0381
0.0410
0.0410
0.0469
0.0293
0.0146
-0.0205
-0.0439
-0.0498
-0.0615
-0.0527
-0.0498
-0.0410
-0.0293
-0.0293
-0.0205
-0.0205
-0.0059
-0.0146
-0.0176
-0.0205
-0.0117
0.0029
-0.0029
0.0059
0.0059
0.0088
0.0029
-0.0059
0.0088
0.0000
-0.0059
0.0029
0.0000
0.0059
-0.0059
-0.0117
-0.0059
-0.0117
-0.0029
-0.0029
0.0000
0.0000
-0.0059
-0.0029
-0.0059
-0.0117
-0.0088
-0.0117
0.0000
0.0000
-0.0059
-0.0059
0.0000
0.0146
0.0176
0.0176
0.0293
0.0117
0.0088
0.0088
0.0146
-0.0117
-0.0645
-0.0615
-0.0293
-0.0117
-0.0176
-0.0469
-0.0498
-0.0527
-0.0645
-0.1289
-0.0322
0.3984
0.4688
0.0146
-0.0967
-0.1113
-0.1055
-0.1025
-0.0938
-0.0820
-0.0791
-0.0674
-0.0645
-0.0557
-0.0439
-0.0439
-0.0352
-0.0293
-0.0205
-0.0059
0.0000
0.0059
0.0088
0.0322
0.0498
0.0615
0.0615
0.0381
0.0029
-0.0234
-0.0469
-0.0469
-0.0498
-0.0410
-0.0293
-0.0264
-0.0264
-0.0234
-0.0205
-0.0146
-0.0117
-0.0029
-0.0059
-0.0029
-0.0029
-0.0205
-0.0205
-0.0205
-0.0264
-0.0234
-0.0234
-0.0205
-0.0176
-0.0146
-0.0176
-0.0146
-0.0234
-0.0264
-0.0264
-0.0264
-0.0234
-0.0176
-0.0059
0.0088
0.0029
-0.0088
-0.0205
0.0029
-0.0264
-0.0820
-0.0615
-0.0146
0.0205
0.0146
-0.0146
-0.0381
-0.0469
-0.0234
0.0322
0.0645
0.0557
0.0000
-0.0234
0.0029
0.0205
0.0146
-0.0205
-0.1084
-0.0264
0.3984
0.5332
0.0996
-0.0439
-0.0469
-0.0410
-0.0264
-0.0264
-0.0264
-0.0117
-0.0088
0.0000
0.0000
-0.0117
-0.0088
-0.0088
0.0029
0.0088
0.0088
0.0234
0.0234
0.0352
0.0381
0.0410
0.0498
0.0410
0.0146
-0.0176
-0.0439
-0.0498
-0.0586
-0.0615
-0.0557
-0.0527
-0.0439
-0.0469
-0.0469
-0.0381
-0.0264
-0.0146
-0.0176
-0.0117
-0.0088
-0.0088
0.0000
-0.0029
0.0000
-0.0029
0.0000
0.0029
0.0000
0.0000
0.0000
0.0000
-0.0059
-0.0088
-0.0117
-0.0117
-0.0059
-0.0059
0.0000
0.0000
